place_id,city,place,category,rating,description,phone,sites,price,travel1,travel2,travel3,travel4,images
1518,Pasuruan,Pemandian Alam Banyubiru,Wisata Alam,4.8,"Pemandian Alam Banyubiru is located in Pasuruan, East Java. It is a natural spring water pool surrounded by lush greenery, perfect for relaxing and enjoying the beauty of nature.",,http://www.pasuruankab.go.id/potensi-58-pemandian-alam-banyu-biru.html,$,,,,,
1519,Pasuruan,Pemandian Duren Sewu Pandaan,Wisata Alam,4.0,"Duren Sewu Pandaan is a popular natural bathing spot in Pasuruan, offering a refreshing experience surrounded by lush greenery. The cool spring water and scenic beauty make it a relaxing destination for visitors.",,,$,,,,,
1520,Pasuruan,Pemandian Taman Ria Suropati,Wisata Alam,4.5,"Pemandian Taman Ria Suropati is a popular swimming pool and recreational area located in Pasuruan. It offers a refreshing atmosphere surrounded by lush greenery, making it an ideal spot for relaxation and family fun.",085229649999,https://tamanriasuropati.com/about-us/,$,,,,,
1521,Pasuruan,Pemandian Telaga Sewu,Wisata Alam,4.2,"Telaga Sewu is a natural spring bath located in Pasuruan, known for its clear and refreshing water surrounded by lush greenery. Visitors can relax and enjoy a peaceful atmosphere while dipping in the cool water.",08113368999,http://www.telogosewu.com/,$,,,,,
1522,Pasuruan,Pintu Langit Prigen,Wisata Alam,4.6,"Pintu Langit Prigen is a popular tourist destination in Pasuruan, offering stunning views of the surrounding area and a variety of outdoor activities for visitors to enjoy. The location is known for its cool climate and peaceful atmosphere, making it a perfect getaway from the hustle and bustle of city life.",081234830202,,$,,,,,
1523,Pasuruan,Red Flower,Wisata Alam,4.8,"Pasuruan is a regency located in East Java, Indonesia known for its natural beauty and agricultural products. Red Flower is a popular tourist destination in Pasuruan, famous for its stunning red flower fields and scenic views.",085608679429,,$,,,,,
1524,Pasuruan,Saygon Waterpark and Night Park,Taman Hiburan,4.5,Saygon Waterpark and Night Park is a popular destination in Pasuruan known for its exciting water attractions and lively night park entertainment. Visitors can enjoy thrilling water rides during the day and vibrant nightlife activities in the evening.,,,$$$,,,,,
1525,Pasuruan,Taman Dayu Golf and Resort,Taman Hiburan,4.7,"Taman Dayu Golf and Resort is a luxurious golf resort located in the beautiful Pasuruan, offering stunning views and top-notch facilities for a relaxing getaway.",03436741234,http://www.tamandayu.com/,$$$,,,,,
1526,Pasuruan,Taman Dayu Waterpark,Taman Hiburan,4.3,"Located in Pasuruan, Taman Dayu Waterpark offers a fun and refreshing water attraction for families and friends to enjoy. The park features various slides, pools, and water activities for all ages.",03436741234,https://www.traveloka.com/id-id/activities/indonesia/product/dayu-waterpark-tickets-2000594463287?bypass=false&funnel_source=googlettd&funnel_id=googlettd&id=9061686290856677021&adloc=id-id&kw=9061686290856677021_&gmt=&gn=g&gd=c&gdm=&gcid=695465677919&gdp=&gdt=&gap=&pc=1&cp=9061686290856677021_ID_TA_MS_AU_AL_Google_CMA_ID_TROAS_OUT_OTHER_9061686290856677021_&aid=167321024304&wid=kwd-2294670331871&fid=&gid=9121190&kid=_k_CjwKCAjwgdayBhBQEiwAXhMxtgAoJjhZA3oXVXQSXuHaPhWrDXPgehqgWg4jkuEYPfBoUdhUfZA-ShoCX3wQAvD_BwE_k_&utm_id=4VKVovpi&ad_id=695465677919&target_id=kwd-2294670331871&click_id=CjwKCAjwgdayBhBQEiwAXhMxtgAoJjhZA3oXVXQSXuHaPhWrDXPgehqgWg4jkuEYPfBoUdhUfZA-ShoCX3wQAvD_BwE&group_id={adgroupid)&gad_source=6&gclid=CjwKCAjwgdayBhBQEiwAXhMxtgAoJjhZA3oXVXQSXuHaPhWrDXPgehqgWg4jkuEYPfBoUdhUfZA-ShoCX3wQAvD_BwE,$$,,,,,
1527,Pasuruan,Taman Safari Indonesia II,Wisata Alam,4.9,Pasuruan is a regency in East Java known for its beautiful natural scenery and rich cultural heritage. Taman Safari Indonesia II offers a fun and educational experience for visitors to interact with various exotic animals in a natural habitat setting.,03436743000,https://safariduajatim.tamansafari.com/,$$$,,,,,
1528,Pasuruan,The Taman Dayu City Of Festivals,Taman Hiburan,4.0,"Pasuruan is a city located in East Java, Indonesia, known for its beautiful landscapes and cultural attractions. The Taman Dayu City of Festivals is a popular tourist destination within Pasuruan, offering a variety of entertainment and cultural events throughout the year.",,,$,,,,,
1529,Pasuruan,Tretes Tree Top,Wisata Alam,4.9,"Tretes Tree Top in Pasuruan offers a thrilling canopy walk experience through the lush forest, providing stunning views from above. It is a perfect destination for adventure seekers and nature lovers.",,,$$,,,,,
1530,Pasuruan,Arca Banyubiru,Budaya,4.4,"Arca Banyubiru terletak di Pasuruan dan merupakan arca batu yang terkenal dengan motif warna biru yang langka dan unik, menjadi tempat wisata sejarah dan religi favorit bagi para pengunjung.",,,$,,,,,
1531,Pasuruan,Kawasan Wisata ChengHoo,Budaya,5.0,"ChengHoo Tourism Area in Pasuruan is a cultural and historical site that showcases the influence of Chinese culture in the region, including a temple complex and statues of Admiral Cheng Ho. It is a popular destination for both locals and tourists who are interested in learning about the history and heritage of Pasuruan through various exhibits and activities.",,,$,,,,,
1532,Pasuruan,Pertirtaan Belahan,Wisata Alam,4.1,"Pertirtaan Belahan is a natural spring located in Pasuruan, offering crystal clear water for visitors to enjoy and relax in a peaceful atmosphere. The surrounding greenery enhances the beauty of the place, making it a perfect spot for nature lovers.",08113502523,,$,,,,,
1533,Pasuruan,Prasasti Cungrang,Budaya,4.4,"Prasasti Cungrang is a historical site located in Pasuruan, East Java. It is known for its ancient inscriptions dating back to the 14th century.",081231234661,,$,,,,,
1534,Pasuruan,Situs Raos Pasinan,Wisata Alam,4.1,"Raos Pasinan site is a historical and cultural destination in Pasuruan, East Java, with ancient ruins and sculptures that showcases the rich heritage of the region. The site offers a peaceful atmosphere and stunning views, perfect for those seeking a relaxing getaway.",,,$,,,,,
1535,Pasuruan,Wisata Edukai Alam Batik,Budaya,4.0,Edukai Alam Batik is a natural dye batik workshop located in Pasuruan. Visitors can learn the traditional art of batik making using natural materials and techniques.,082139579582,,$,,,,,
1536,Pasuruan,Wisata Tas Rajut Kaboki,Wisata Alam,4.3,"Tas Rajut Kaboki is a popular tourist destination in Pasuruan known for its beautiful hand-woven rattan bags and other handicrafts, offering a unique shopping experience for visitors.",0343615461,,$,,,,,
1537,Ponorogo,Air Panas Tirta Husada,Wisata Alam,4.9,"Ponorogo is a regency located in East Java, Indonesia known for its natural hot spring called Tirta Husada, which is believed to have healing properties for various ailments.",081259281869,,$,,,,,
1538,Ponorogo,Air Terjun Coban Lawe,Wisata Alam,4.2,"Air Terjun Coban Lawe is a hidden gem located in Ponorogo, offering a peaceful and refreshing escape surrounded by lush greenery. The waterfall is perfect for nature lovers and adventure seekers looking for a serene and beautiful landscape to explore.",,,$,,,,,
1539,Ponorogo,Air Terjun Jurang gandul,Wisata Alam,4.7,"Located in Ponorogo, Jurang Gandul Waterfall offers a picturesque natural setting with cascading waterfalls and lush green surroundings. Perfect for nature lovers and adventure seekers.",,,$,,,,,
1540,Ponorogo,Air Terjun Pletuk,Wisata Alam,4.4,"Air Terjun Pletuk in Ponorogo is a stunning waterfall surrounded by lush greenery, offering a serene and beautiful natural scenery for visitors to enjoy.",,,$,,,,,
1541,Ponorogo,Goa Lowo Ponorogo,Wisata Alam,4.4,"Goa Lowo is a famous natural cave located in Ponorogo, known for its unique limestone formations and spiritual atmosphere. Visitors can explore the cave's chambers and enjoy the peaceful ambiance inside.",,,$,,,,,
1542,Ponorogo,Gunung Beruk,Wisata Alam,4.4,"Gunung Beruk is a popular hiking destination in Ponorogo with stunning panoramic views from the top. Gunung Beruk is also a favorite spot for camping and stargazing, offering a peaceful retreat in nature.",,,$,,,,,
1543,Ponorogo,Telaga Ngebel,Wisata Alam,4.1,"Telaga Ngebel is a beautiful lake located in Ponorogo, with clear blue water and surrounded by lush green hills. It is a perfect spot for relaxation and enjoying the peaceful natural scenery.",,,$,,,,,
1544,Ponorogo,Tubing Mendak,Wisata Alam,4.5,Ponorogo is a regency located in East Java known for its cultural heritage and unique traditional art performances. Tubing Mendak is a popular water tubing spot in Ponorogo where visitors can enjoy an exhilarating river adventure surrounded by beautiful natural scenery.,,,$$,,,,,
1545,Ponorogo,Brilliant Water Park,Taman Hiburan,4.4,"Ponorogo is a regency in East Java known for its Brilliant Water Park, a popular destination for families and thrill-seekers offering various water slides and pools.",,,$$,,,,,
1546,Ponorogo,Kolam Renang Tirto Menggolo,Wisata Alam,4.8,"Kolam Renang Tirto Menggolo is a popular swimming pool located in Ponorogo, East Java, offering a refreshing getaway for locals and tourists alike. The pool is surrounded by beautiful scenery, making it a perfect place to relax and unwind.",08123438716,,$,,,,,
1547,Ponorogo,Festival Reyog Mini,Budaya,4.9,Festival Reyog Mini is a cultural event in Ponorogo where visitors can witness traditional Reyog performances and enjoy local arts and crafts.,,,$$,,,,,
1548,Ponorogo,Festival Nasional Reog Ponorogo,Budaya,4.0,"Ponorogo is a regency in East Java famous for its National Reog Festival, which showcases the traditional dance and music of Reog Ponorogo. This cultural event attracts visitors from all over Indonesia to witness the unique and mesmerizing performances.",,,$$,,,,,
1549,Ponorogo,Pentas Reog Bulan Purnama,Budaya,4.5,"Pentas Reog Bulan Purnama, Ponorogo is a traditional Javanese dance performance showcasing the iconic Reog mask and vibrant costumes, held under the full moon every month. It is a mesmerizing cultural experience that shouldn't be missed.",,,$$,,,,,
1550,Ponorogo,Pentas Reog Telaga Ngebel,Budaya,4.7,"Pentas Reog Telaga Ngebel is located in Ponorogo, offering traditional Reog performances and the beautiful Ngebel Lake. Visitors can enjoy cultural performances and relax by the serene lake.",,,$$,,,,,
1551,Ponorogo,Pentas Teater,Budaya,4.8,"Ponorogo is a regency in East Java known for its traditional mask dance performances called ""Pentas Teater"". It showcases the rich cultural heritage of the region through captivating storytelling and music.",,,$,,,,,
1552,Ponorogo,Pentas Wayang Akhir Bulan,Budaya,4.3,"Ponorogo is a regency in East Java known for its traditional shadow puppet show, Pentas Wayang Akhir Bulan, which is performed at the end of each month. Guests can enjoy a cultural experience and witness the intricate art of Javanese puppetry.",,,$,,,,,
1553,Probolinggo,Agrowisata Sumberbendo,Wisata Alam,4.6,"Agrowisata Sumberbendo located in Probolinggo, is a charming agritourism destination where visitors can explore various plantations and enjoy the beauty of nature. Visitors can also participate in activities such as fruit picking and learning about the process of producing local agricultural products.",,,$,,,,,
1554,Probolinggo,Air Terjun Desa Wisata Rengganis,Wisata Alam,4.3,"Probolinggo is a regency located in East Java known for its beautiful Rengganis Tourism Village with stunning Rengganis Waterfall. The village offers a peaceful atmosphere, lush nature, and a refreshing waterfall for visitors to enjoy.",,,$,,,,,
1555,Probolinggo,Air Terjun Kali Pedati,Wisata Alam,4.3,"Probolinggo, East Java. Air Terjun Kali Pedati is a stunning waterfall surrounded by lush greenery, perfect for those looking to relax and reconnect with nature.",081359359533,,$,,,,,
1556,Probolinggo,Binor Harmony,Budaya,4.5,"Binor Harmony is a beautiful tourist spot located in Probolinggo, offering a peaceful atmosphere and stunning natural scenery. Visitors can relax and enjoy the tranquility of the surroundings, making it a perfect getaway from the hustle and bustle of city life.",081232491793,,$$,,,,,
1557,Probolinggo,Bukit Betitang,Wisata Alam,4.3,"Bukit Betitang in Probolinggo offers a breathtaking view of lush green hills and a peaceful atmosphere, perfect for nature lovers and photographers.",,,$,,,,,
1558,Probolinggo,Bukit Kembang Puncaksari,Wisata Alam,4.5,Bukit Kembang Puncaksari in Probolinggo offers a beautiful view of flower gardens and surrounding hills. It is a perfect spot to relax and enjoy nature's beauty.,,,$,,,,,
1559,Probolinggo,Gua Lebar,Wisata Alam,4.2,"Probolinggo is a city located in East Java, Indonesia. Gua Lebar is a wide cave located in Probolinggo, famous for its unique rock formations and underground river.",,,$,,,,,
1560,Probolinggo,Tirta Ronggojalu,Wisata Alam,4.5,"Tirta Ronggojalu is a beautiful natural spring located in Probolinggo, offering crystal clear water and a peaceful atmosphere for visitors to relax and enjoy the surroundings. It is a popular spot for swimming and picnicking among locals and tourists.",,http://www.eastjava.com/tourism/probolinggo/ina/ronggojalu.html,$,,,,,
1561,Probolinggo,Pantai Bahak,Wisata Alam,4.2,"Pantai Bahak located in Probolinggo, offers a beautiful sandy beach with clear blue waters perfect for swimming and enjoying the sunset.",,,$,,,,,
1562,Probolinggo,Pantai Bentar,Wisata Alam,4.1,Bentar Beach is a popular tourist destination in Probolinggo known for its beautiful white sandy beach and stunning sunset views.,,,$,,,,,
1563,Probolinggo,Pantai Darmo,Wisata Bahari,4.9,"Probolinggo is a coastal city in East Java, Indonesia, known for its beautiful beaches such as Darmo Beach with its white sand and clear blue water.",,,$,,,,,
1564,Probolinggo,Pantai Dutah,Wisata Alam,4.2,"Pantai Dutah: A serene beach in Probolinggo, popular for its clear blue waters, white sand, and tranquil atmosphere.",,,$,,,,,
1565,Probolinggo,Pantai Tambaksari,Wisata Bahari,4.8,Pantai Tambaksari in Probolinggo offers stunning views of the ocean and is perfect for relaxing by the beach or enjoying water activities.,,,$,,,,,
1566,Probolinggo,Ranu Segaran Dan Air Panas,Wisata Alam,4.9,"Ranu Segaran is a beautiful lake located in Probolinggo, surrounded by stunning mountain views. Meanwhile, Air Panas is a natural hot spring in Probolinggo that offers a relaxing and rejuvenating experience for visitors.",082280651977,http://www.visitprobolinggo.com/,$$,,,,,
1567,Probolinggo,Ranu Agung,Wisata Alam,4.8,"Ranu Agung is a beautiful lake located in Probolinggo, East Java. It offers stunning views of the surrounding mountains and a peaceful atmosphere for visitors to relax and enjoy nature.",,,$,,,,,
1568,Probolinggo,Regulo Lintas Nusantara Rafting,Wisata Alam,4.5,"Probolinggo is a regency located in East Java, famous for its beautiful landscapes and natural attractions. Regulo Lintas Nusantara Rafting offers an exciting rafting experience for adventure seekers in the area.",,,$$$,,,,,
1569,Probolinggo,Songa Alam Lestari Rafting,Taman Hiburan,4.2,"Probolinggo is a city in East Java, Indonesia known for its beautiful landscapes and outdoor activities. Songa Alam Lestari Rafting offers thrilling whitewater rafting experiences in the picturesque wilderness of Probolinggo.",081333333460,https://www.songarafting.co.id/,$$$,,,,,
1570,Probolinggo,Tirto Ageng,Wisata Alam,4.0,"Tirto Ageng is a beautiful waterfall located in Probolinggo, Indonesia, surrounded by lush greenery and offering a refreshing natural swimming pool for visitors to enjoy.",082330434114,,$,,,,,
1571,Probolinggo,Wisata Agro Kebun Teh Andungbiru,Wisata Alam,4.2,"Probolinggo is known for its beautiful tea plantations, and Wisata Agro Kebun Teh Andungbiru offers a relaxing and educational experience for visitors to learn about tea production process.",,,$,,,,,
1572,Probolinggo,Wisata Gili Ketapang,Wisata Bahari,4.1,"Gili Ketapang is a beautiful island located in Probolinggo, known for its crystal clear waters and stunning underwater marine life. Visitors can enjoy snorkeling, diving, and relaxing on the white sandy beaches.",,,$,,,,,
1573,Probolinggo,Kampung Madu,Wisata Alam,4.7,"Located in Probolinggo, Kampung Madu is a charming village known for its honey production and beautiful natural surroundings. Visitors can learn about the process of honey making, explore the lush landscapes, and enjoy the peaceful atmosphere.",,,$,,,,,
1574,Probolinggo,Kolam Renang Marbagong,Taman Hiburan,4.0,"Marbagong Swimming Pool is a popular destination in Probolinggo, offering a refreshing oasis for visitors to cool off and relax. It is a perfect place to spend quality time with friends and family, enjoying the lush green surroundings and crystal-clear water of the pool.",,,$,,,,,
1575,Probolinggo,Pemandian Kokap,Wisata Alam,4.6,"Pemandian Kokap located in Probolinggo is a natural hot spring with stunning mountain views, perfect for relaxation and rejuvenation.",,,$,,,,,
1576,Sampang,Goa Lebar,Wisata Alam,4.5,Sampang Cave is a popular tourist destination in East Java known for its vast underground caverns and stunning rock formations. It is perfect for adventurous travelers looking to explore the natural beauty of the region.,,,$,,,,,
1577,Sampang,Hutan Kera Nepa,Wisata Alam,4.3,"The Nepa Monkey Forest in Sampang is a lush green forest inhabited by a diverse population of monkeys, offering visitors a unique opportunity to observe these playful creatures in their natural habitat. The forest also boasts beautiful flora and fauna, making it a perfect spot for nature lovers and wildlife enthusiasts.",,,$,,,,,
1578,Sampang,Karang Laut Mandangin,Wisata Bahari,4.4,"Sampang is a coastal area located in Madura Island, East Java, Indonesia. Karang Laut Mandangin is a beautiful coral reef with crystal clear waters perfect for snorkeling and diving enthusiasts.",,,$,,,,,
1579,Sampang,Pantai Camplong,Wisata Bahari,4.3,"Pantai Camplong terletak di Sampang, Jawa Timur, dengan pasir putih yang indah dan air laut yang jernih, cocok untuk bersantai dan menikmati keindahan alam.",,,$,,,,,
1580,Sampang,Pantai Lon Malang,Wisata Alam,4.4,"Pantai Lon Malang terletak di Kabupaten Sampang, Jawa Timur. Pantai ini terkenal dengan pasir putihnya dan ombaknya yang cocok untuk berselancar.",,,$,,,,,
1581,Sampang,Waduk Klampis,Wisata Alam,4.4,"Waduk Klampis in Sampang is a beautiful reservoir surrounded by lush greenery, perfect for picnics and water activities.",,,$,,,,,
1582,Sampang,Sumur Tujuh Panji Laras,Wisata Alam,4.6,"Sumur Tujuh Panji Laras is a natural spring located in Sampang, known for its crystal clear water and beautiful surroundings. Visitors can relax by the spring, swim, and enjoy the peaceful atmosphere.",,,$,,,,,
1583,Sampang,Situs Trunojoyo,Budaya,4.6,"Located in Sampang, Situs Trunojoyo is a historical site where the tomb of the legendary leader Raden Trunojoyo is located, making it a popular destination for history enthusiasts.  It is also known for the annual tradition of Mancing Laut, a fishing competition held in the coastal area of Sampang, attracting many visitors to witness the local fishing culture.",,,$,,,,,
1584,Sampang,Wisata mangroove sreseh,Wisata Alam,4.6,"Sampang: Sreseh Mangrove Tourism, a beautiful mangrove forest in Sampang with a tranquil atmosphere perfect for nature lovers.",,,$,,,,,
1585,Sampang,Edufarm Kampung Tani Panjalin,Wisata Alam,4.5,"Edufarm Kampung Tani Panjalin is a farming education center located in Sampang, offering visitors the opportunity to learn about agricultural practices and sustainable farming techniques in a rural village setting. Visitors can participate in hands-on activities such as planting, harvesting, and caring for crops while enjoying the peaceful countryside atmosphere.",081916991777,,$,,,,,
1586,Sampang,Kampong Milon Napote,Budaya,4.8,"Kampong Milon Napote is a traditional village in Sampang, East Java, offering a glimpse into the local way of life and culture. Visitors can explore the village, interact with the friendly locals, and learn about their customs and traditions.",,,$,,,,,
1587,Sidoarjo,Wisata Bahari Tlocor,Wisata Bahari,4.5,"Located in Sidoarjo, Bahari Tlocor is a marine tourism spot known for its beautiful coral reefs and diverse marine life. Visitors can enjoy snorkeling, diving, and relaxing on the sandy beaches.",,,$,,,,,
1588,Sidoarjo,Alas Outbound Prambon,Wisata Alam,4.2,"Alas Prambon Outbound is an outdoor recreational area located in Sidoarjo, ideal for team building activities and adventure sports. It offers various challenging obstacles and beautiful natural surroundings.",085732534222,https://www.alasprambon.com/,$$$,,,,,
1589,Sidoarjo,Intako Tanggulangin,Budaya,4.1,"Intako Tanggulangin is a recreational park located in Sidoarjo, offering various exciting activities and beautiful natural scenery. Visitors can enjoy camping, fishing, and picnicking while surrounded by lush greenery and fresh air.",0318851887,https://intakoleather.com/,$,,,,,
1590,Sidoarjo,Kusuma Tirta Minapolitan,Wisata Bahari,4.8,"Sidoarjo: Kusuma Tirta Minapolitan is a beautiful coastal area in Sidoarjo, offering stunning views of the sea and various water activities for visitors to enjoy.",,,$,,,,,
1591,Sidoarjo,Legok Asri Outbound,Taman Hiburan,4.5,"Legok Asri Outbound is a popular outdoor recreational area in Sidoarjo, offering various adventurous activities and team building programs in a beautiful natural setting. Visitors can enjoy thrilling experiences such as flying fox, wall climbing, and team games while surrounded by lush greenery.",,,$$$,,,,,
1592,Sidoarjo,Permata Tas dan Koper Tanggulangin,Wisata Alam,4.3,"Located in Sidoarjo, Permata Tas offers a wide selection of high-quality bags and leather goods. Meanwhile, Koper Tanggulangin is a popular spot for buying stylish and durable suitcases and travel bags.",085100501775,,$,,,,,
1593,Sidoarjo,Permata Waterpark Tanggulangin,Taman Hiburan,4.6,"Permata Waterpark Tanggulangin is a popular water park located in Sidoarjo, known for its various water attractions and fun-filled activities for visitors of all ages. It is a great destination for families and friends to enjoy a refreshing day out in the sun.",,,$$,,,,,
1594,Sidoarjo,Kolam Renang Puri Surya Jaya,Taman Hiburan,4.9,"Kolam Renang Puri Surya Jaya is a popular swimming pool located in Sidoarjo, offering a relaxing atmosphere and fun water activities for visitors. The pool is surrounded by lush greenery, making it a perfect spot for a refreshing getaway.",0318011159,https://www.instagram.com/psj_splashwaterpark,$,,,,,
1595,Sidoarjo,Water Park Suncity,Taman Hiburan,4.1,"Located in Sidoarjo, Water Park Suncity is a popular destination for families and thrill-seekers looking to cool off and have fun in the water. With a variety of slides, pools, and water attractions, it's the perfect place to spend a day under the sun.",08113189452,https://en.tiket.com/to-do/suncity-waterpark-sidoarjo?productID=660fcd3be0c100795048a7a8&source=cu&utm_source=google-ttd&utm_medium=ttdAds&utm_source=google&utm_medium=cpc&utm_campaign=%5BSEM-TTD-C05EV%5D%3A%20TTD%20Ads%20Domestic&gad_source=6&gclid=CjwKCAjwgdayBhBQEiwAXhMxtiLlw4B6zCz23REwls4QOnaUXp6V17PpgExvI6Zk-CZMNdWqMixHsxoCowgQAvD_BwE,$$,,,,,
1596,Sidoarjo,Kampung Batik Al-Huda,Budaya,4.3,"Kampung Batik Al-Huda is a traditional batik village in Sidoarjo that offers visitors a chance to learn about and participate in the art of batik making. Visitors can explore the village, watch artisans at work, and even try their hand at creating their own batik masterpiece.",085230725506,http://disperindag.jatimprov.go.id/post/detail?content=batik-tulis-al-huda-sidoarjo,$,,,,,
1597,Sidoarjo,Kampung Batik Jetis,Budaya,4.0,Kampung Batik Jetis is a traditional village in Sidoarjo known for its beautiful batik cloth production and cultural heritage. Visitors can learn about the batik-making process and explore the historical architecture of the village.,,,$,,,,,
1598,Sidoarjo,Yussar Fishing And Playground,Wisata Bahari,4.3,"Located in Sidoarjo, Yussar Fishing And Playground offers a variety of activities including fishing and playground for children. Enjoy a relaxing day out in nature with your family and friends.",085161870558,http://www.yussar.com/,$,,,,,
1599,Sidoarjo,Museum Mpu Tantular,Budaya,4.3,"Museum Mpu Tantular is located in Sidoarjo and showcases a collection of cultural artifacts and historical items, providing visitors with a glimpse into the local history and heritage.",0318056688,https://museummputantular.com/,$,,,,,
1600,Sidoarjo,Kampung Literasi Tapak Kalibendo,Budaya,4.6,Kampung Literasi Tapak Kalibendo is a cultural and educational village in Sidoarjo that promotes literacy through various programs and activities. Visitors can immerse themselves in the local art and literature scene while learning about the importance of reading and writing.,0318910840,,$,,,,,
1601,Sidoarjo,Pulau Lusi,Wisata Alam,4.6,"Pulau Lusi, located in Sidoarjo, is a beautiful island with pristine beaches and crystal clear waters, perfect for relaxing and enjoying nature.",,,$,,,,,
1602,Sidoarjo,Wisata Belanja Tanggulangin,Budaya,4.7,"Sidoarjo is a town known for its Tanggulangin shopping area, offering a wide range of local products and handicrafts. Visitors can enjoy shopping for unique souvenirs and gifts while experiencing the vibrant culture of the region.",,,$,,,,,
1603,Sidoarjo,Minipark Watesari,Taman Hiburan,4.3,"Sidoarjo Minipark Watesari is a family-friendly recreational park located in Sidoarjo, offering various outdoor activities and playgrounds for children to enjoy. Visitors can also relax in the park's green surroundings and have a picnic with their loved ones.",,,$,,,,,
1604,Sidoarjo,Agrowisata Petik Jambu Kebaron,Wisata Alam,4.3,"Located in Sidoarjo, Agrowisata Petik Jambu Kebaron is a popular spot for fruit picking where visitors can enjoy the fresh air and serene surroundings while picking ripe guavas from the trees.",,,$,,,,,
1605,Sidoarjo,Kampung Lali Gadget,Budaya,4.5,"Located in Sidoarjo, Kampung Lali Gadget is a unique tourist destination where visitors can experience the process of making traditional Javanese gadgets in a traditional village setting.",088214972668,http://iniklg.com/,$,,,,,
1606,Sidoarjo,Desa Wisata Budaya Wage Bersinar,Budaya,4.4,"Sidoarjo is a regency in East Java, Indonesia known for its cultural heritage and rich traditions. Wage Bersinar Cultural Village offers visitors a glimpse into the local way of life through traditional performances, crafts, and culinary experiences.",,,$,,,,,
1607,Situbondo,Air Terjun Talempong,Wisata Alam,4.0,"Located in Situbondo, Talempong Waterfall is a beautiful spot surrounded by lush greenery and offering a refreshing swimming experience. The waterfall is a popular destination for nature lovers and those seeking a peaceful getaway.",,,$,,,,,
1608,Situbondo,Batu Mingghigir,Wisata Alam,4.5,"Batu Minggihgir is a popular tourist destination in Situbondo, offering a tranquil atmosphere with lush greenery and fresh mountain air.",,,$,,,,,
1609,Situbondo,Gunung Bunter,Wisata Alam,4.8,"Mount Bunter is a popular hiking destination in Situbondo, offering breathtaking views of the surrounding area from its peak.",,,$,,,,,
1610,Situbondo,Gunung Panceng,Wisata Alam,4.8,"Gunung Panceng is a popular hiking destination in Situbondo, offering stunning views of the surrounding area from its peak.",082336860838,,$,,,,,
1611,Situbondo,Kampung Blekok,Wisata Alam,4.8,"Kampung Blekok is a charming village in Situbondo known for its traditional wooden houses and beautiful natural surroundings. Visitors can enjoy the peaceful atmosphere, explore the village's unique architecture, and learn about the local culture.",,,$,,,,,
1612,Situbondo,Kampung Karang Kenek 26,Wisata Alam,4.5,"Located in Situbondo, Kampung Karang Kenek 26 is a picturesque village where visitors can enjoy stunning views of the surrounding landscapes and experience the local culture and traditions. It is a perfect destination for those seeking a peaceful and authentic Indonesian village experience.",085330196933,,$,,,,,
1613,Situbondo,Agrowisata Kayumas,Wisata Alam,4.8,"Agrowisata Kayumas is located in Situbondo, offering a beautiful natural scenery and various agricultural activities for visitors to enjoy. Visitors can experience picking fresh fruits, exploring the plantations, and learning about traditional farming methods.",,,$,,,,,
1614,Situbondo,Agrowisata Banongan,Wisata Alam,4.4,"Agrowisata Banongan is a beautiful agricultural tourism spot located in Situbondo, offering various activities such as fruit picking and farm tours. Visitors can enjoy the fresh air and peaceful atmosphere while learning about local farming practices.",,,$,,,,,
1615,Situbondo,Pantai Dubibir,Wisata Bahari,4.5,"Pantai Dubibir in Situbondo is a beautiful beach known for its clear blue waters and white sandy beaches, perfect for swimming and relaxing.",082254823851,,$,,,,,
1616,Situbondo,Pantai Muara Kasih,Wisata Alam,4.1,"Muara Kasih Beach is a beautiful beach located in Situbondo, offering clear blue waters and white sandy beaches for visitors to enjoy. It is a perfect spot for relaxing by the sea, swimming, or simply enjoying the stunning natural surroundings.",,,$,,,,,
1617,Situbondo,Pantai Pasir Putih,Wisata Alam,4.7,"Situbondo is a regency located in East Java, Indonesia known for its beautiful beaches. Pantai Pasir Putih, or White Sand Beach, is a popular tourist destination with pristine white sand and clear blue waters.",,,$,,,,,
1618,Situbondo,Pantai Tampora,Wisata Bahari,4.5,Situbondo is located in the East Java Province of Indonesia. Pantai Tampora is a beautiful beach in Situbondo with stunning views and clear blue water.,,,$,,,,,
1619,Situbondo,Situbondo adventure,Wisata Alam,4.3,"Situbondo is a regency in East Java known for its natural beauty and diverse landscapes, including beaches, waterfalls, and mountains. Situbondo adventure offers various outdoor activities such as trekking, camping, and water sports for adrenaline junkies seeking thrills in the wild.",,https://www.instagram.com/situbondo.adventure/,$,,,,,
1620,Situbondo,Taman Nasional Baluran,Wisata Alam,4.5,Situbondo is a regency in East Java known for its stunning beaches and natural attractions. Baluran National Park is a must-visit destination with its diverse wildlife and savannah scenery.,,Taman Nasional Baluran Situbando Jawa Timur (balurannationalpark.id),$,https://open-trip.id/paket-wisata/open-trip/ijen-baluran-menjangan-2/,https://open-trip.id/paket-wisata/open-trip/wisata-tur-kawah-ijen-baluran-2-hari-1-malam/,,,
1621,Situbondo,Barokah Park,Taman Hiburan,4.6,"Barokah Park is a beautiful park located in Situbondo, offering lush greenery and a serene atmosphere for visitors to relax and enjoy nature. Visitors can stroll along the pathways, have a picnic, or simply unwind while listening to the sound of the flowing water from the fountains.",082333185554,,$,,,,,
